driver,pBrand,pCategory,pDescr,pImgSrc,pModel,pRating,pTitle,pURL,pid,price,rDate,rRating,rText,rTitle,rURL,rUser,rid,sentiConfi,sentiment,siteCode,trigger
 ,#N/A,dryer,"AutoDry Drying System Wrinkle Shield Option 7.0 Cu. Ft. Capacity Heavy Duty Cycle Timed Dry Cycle Cool Down Cycle Designed, Engineered and Assembled in the U.S.A.",https://images-na.ssl-images-amazon.com/images/I/51xHJXMCivL._SY355_.jpg,B00VGDU2DA,3.5,"Whirlpool WED4815EW 7.0 cu. ft. Top Load Electric Dryer with Heavy Duty Cycle, White",https://www.amazon.com/Whirlpool-WED4815EW-Electric-Dryer-Heavy/dp/B00VGDU2DA/ref=sr_1_4?ie=UTF8&qid=1496322362&sr=8-4&keywords=dryer,dryer__B00VGDU2DA,#N/A,2017-03-09 00:00:00,5.0,"I just received my dryer yesterday, but already tested it out. I love the auto dry feature. Dried my clothes to perfection with no wrinkling! It is a very nice looking appliance as well. Will eventually order the washer to match.",Love it so far!,https://www.amazon.com/Whirlpool-WED4815EW-Electric-Dryer-Heavy/product-reviews/B00VGDU2DA/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Kristal,dryer__B00VGDU2DA_Kristal_41_229, , ,AM, 
 ,#N/A,dryer,"AutoDry Drying System Wrinkle Shield Option 7.0 Cu. Ft. Capacity Heavy Duty Cycle Timed Dry Cycle Cool Down Cycle Designed, Engineered and Assembled in the U.S.A.",https://images-na.ssl-images-amazon.com/images/I/51xHJXMCivL._SY355_.jpg,B00VGDU2DA,3.5,"Whirlpool WED4815EW 7.0 cu. ft. Top Load Electric Dryer with Heavy Duty Cycle, White",https://www.amazon.com/Whirlpool-WED4815EW-Electric-Dryer-Heavy/dp/B00VGDU2DA/ref=sr_1_4?ie=UTF8&qid=1496322362&sr=8-4&keywords=dryer,dryer__B00VGDU2DA,#N/A,2017-01-28 00:00:00,3.0,"Note: my dryer is about 6 months old and one model up from this one.

It is a good basic dryer. No stupid digital controls that break in a year. That is a huge plus. It drys OK on manual settings but the 'accudry' is a misnomer.
Always damp is a better name. Timer and heat settings don't matter for the always damp feature. Be prepared to run a load at least twice or figure out by trial and error which manual settings work for you.

Otherwise it has a good capacity and appears to be well built. I would give it another star except for the useless extra 'feature'. If it keeps working for ten years (the one that it replaced was over 20) I would add another.",Accudry? No. Always damp? Yes.,https://www.amazon.com/Whirlpool-WED4815EW-Electric-Dryer-Heavy/product-reviews/B00VGDU2DA/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,The Electron Wizard,dryer__B00VGDU2DA_The Electron Wizard_126_661, , ,AM, 
 ,#N/A,dryer,"AutoDry Drying System Wrinkle Shield Option 7.0 Cu. Ft. Capacity Heavy Duty Cycle Timed Dry Cycle Cool Down Cycle Designed, Engineered and Assembled in the U.S.A.",https://images-na.ssl-images-amazon.com/images/I/51xHJXMCivL._SY355_.jpg,B00VGDU2DA,3.5,"Whirlpool WED4815EW 7.0 cu. ft. Top Load Electric Dryer with Heavy Duty Cycle, White",https://www.amazon.com/Whirlpool-WED4815EW-Electric-Dryer-Heavy/dp/B00VGDU2DA/ref=sr_1_4?ie=UTF8&qid=1496322362&sr=8-4&keywords=dryer,dryer__B00VGDU2DA,#N/A,2016-12-31 00:00:00,5.0,This people really delivery !!!! Awesome job,Awesome!!!,https://www.amazon.com/Whirlpool-WED4815EW-Electric-Dryer-Heavy/product-reviews/B00VGDU2DA/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,marilyn,dryer__B00VGDU2DA_marilyn_7_44, , ,AM, 
 ,#N/A,dryer,"AutoDry Drying System Wrinkle Shield Option 7.0 Cu. Ft. Capacity Heavy Duty Cycle Timed Dry Cycle Cool Down Cycle Designed, Engineered and Assembled in the U.S.A.",https://images-na.ssl-images-amazon.com/images/I/51xHJXMCivL._SY355_.jpg,B00VGDU2DA,3.5,"Whirlpool WED4815EW 7.0 cu. ft. Top Load Electric Dryer with Heavy Duty Cycle, White",https://www.amazon.com/Whirlpool-WED4815EW-Electric-Dryer-Heavy/dp/B00VGDU2DA/ref=sr_1_4?ie=UTF8&qid=1496322362&sr=8-4&keywords=dryer,dryer__B00VGDU2DA,#N/A,2016-11-04 00:00:00,5.0,"This dryer is essentially unchanged internally for 40+ years. The parts are very cheap and any backyard mechanic can keep this going for 30 + years. Look for the ones with the simplest mechanical controls. Also it seems absolutely essential that you get the one with a flip DOWN door, a no brainer for easy loading.","With electric dryers, cheaper is better is more reliable.",https://www.amazon.com/Whirlpool-WED4815EW-Electric-Dryer-Heavy/product-reviews/B00VGDU2DA/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Lafayette H. Bunnell,dryer__B00VGDU2DA_Lafayette H. Bunnell_56_315, , ,AM, 
 ,#N/A,dryer,"AutoDry Drying System Wrinkle Shield Option 7.0 Cu. Ft. Capacity Heavy Duty Cycle Timed Dry Cycle Cool Down Cycle Designed, Engineered and Assembled in the U.S.A.",https://images-na.ssl-images-amazon.com/images/I/51xHJXMCivL._SY355_.jpg,B00VGDU2DA,3.5,"Whirlpool WED4815EW 7.0 cu. ft. Top Load Electric Dryer with Heavy Duty Cycle, White",https://www.amazon.com/Whirlpool-WED4815EW-Electric-Dryer-Heavy/dp/B00VGDU2DA/ref=sr_1_4?ie=UTF8&qid=1496322362&sr=8-4&keywords=dryer,dryer__B00VGDU2DA,#N/A,2016-07-30 00:00:00,1.0,Burned out after 2 years. Do not buy this!,One Star,https://www.amazon.com/Whirlpool-WED4815EW-Electric-Dryer-Heavy/product-reviews/B00VGDU2DA/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Mike,dryer__B00VGDU2DA_Mike_9_42, , ,AM, 
 ,#N/A,dryer,"AutoDry Drying System Wrinkle Shield Option 7.0 Cu. Ft. Capacity Heavy Duty Cycle Timed Dry Cycle Cool Down Cycle Designed, Engineered and Assembled in the U.S.A.",https://images-na.ssl-images-amazon.com/images/I/51xHJXMCivL._SY355_.jpg,B00VGDU2DA,3.5,"Whirlpool WED4815EW 7.0 cu. ft. Top Load Electric Dryer with Heavy Duty Cycle, White",https://www.amazon.com/Whirlpool-WED4815EW-Electric-Dryer-Heavy/dp/B00VGDU2DA/ref=sr_1_4?ie=UTF8&qid=1496322362&sr=8-4&keywords=dryer,dryer__B00VGDU2DA,#N/A,2015-12-30 00:00:00,1.0,"I have exclusively used Whirlpool washers and dryers for the past 30 years. CONSUMER REPORTS always rated the brand highly, and the prices were very good.
.
Like everything, there is an exception. This model is terrible. Within two weeks after purchase, the switch went out and the unit became non-functional.
.
Getting it repaired was another problem. It took two weeks to get a factory authorized technician. Ordering the replacement part required an additional month. When it arrived, another three weeks wait was required for the repair man to come.
.
If something else went bad or repairs did not work, I had to wait 31 days before reporting the incident. Apparently, Whirlpool would not pay for repairs until a month has lapsed.
.
.
======================================================================================================
.
.
UPDATE: Three months after the above repairs, the replacement part went bad.
.
.
======================================================================================================
.
.
UPDATE 2: One month after installing the second replacement part, it went bad.",Became Non-functional After Two Weeks.,https://www.amazon.com/Whirlpool-WED4815EW-Electric-Dryer-Heavy/product-reviews/B00VGDU2DA/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Gene P. Louie,dryer__B00VGDU2DA_Gene P. Louie_141_1112, , ,AM, 
 ,Panda,dryer,"Size:Panda 8.8lbs Capacity/2.65 Cu.ft
This compact dryer with 8.8lbs cloth capacity/ 2.65 cu.ft makes it easy to quickly dry clothes, sheets, table linens, and more, without taking up a lot of room--Perfect for apartments or other small living spaces. It perfectly coordinate with any Panda washers, and any other compact washing machines. 110Voltage can be plugged anywhere. key Features: Brand: Panda Model: PAN40SF (Apartment Size) 120V / 60H White 8.8lbs capacity /2.65cu.ft. Power Source: 110V - 120V / 50HZ - 60HZ Rated Input: 1400W / 800W Stainless steel tub 4 dryer temperature selections Wall mounting bracket included Removable lint filter included Unit Dimensions (W * D * H): 23.62"" x 17.12"" x 27.56"" Master Carton Dimensions (W * D * H): 25.60"" x 18.11"" x 29.33"" Unit Weight: 44lbs Master Carton Weight: 48.4lb 1 year manufacture warranty",https://images-na.ssl-images-amazon.com/images/I/41Onrb4HqxL._SY355_.jpg,B0092JSGXI,4.1,Panda Portable Compact Cloths Dryer Apartment Size 110v stainless Steel Drum See Through Window8.8lbs Capacity/2.65 cu.ft,https://www.amazon.com/Panda-Portable-Apartment-stainless-Window8-8lbs/dp/B0092JSGXI/ref=sr_1_5?ie=UTF8&qid=1496322362&sr=8-5&keywords=dryer,dryer_Panda_B0092JSGXI,$249.99,2017-05-30 00:00:00,5.0,"I'm in love with this dryer machine. It's pretty, and perfect, is bigger than I thought. Looks great and work perfectly. I just love it!",I'm in love with this dryer machine,https://www.amazon.com/Panda-Portable-Apartment-stainless-Window8-8lbs/product-reviews/B0092JSGXI/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Juana baez,dryer_Panda_B0092JSGXI_Juana baez_25_136, , ,AM, 
 ,Panda,dryer,"Size:Panda 8.8lbs Capacity/2.65 Cu.ft
This compact dryer with 8.8lbs cloth capacity/ 2.65 cu.ft makes it easy to quickly dry clothes, sheets, table linens, and more, without taking up a lot of room--Perfect for apartments or other small living spaces. It perfectly coordinate with any Panda washers, and any other compact washing machines. 110Voltage can be plugged anywhere. key Features: Brand: Panda Model: PAN40SF (Apartment Size) 120V / 60H White 8.8lbs capacity /2.65cu.ft. Power Source: 110V - 120V / 50HZ - 60HZ Rated Input: 1400W / 800W Stainless steel tub 4 dryer temperature selections Wall mounting bracket included Removable lint filter included Unit Dimensions (W * D * H): 23.62"" x 17.12"" x 27.56"" Master Carton Dimensions (W * D * H): 25.60"" x 18.11"" x 29.33"" Unit Weight: 44lbs Master Carton Weight: 48.4lb 1 year manufacture warranty",https://images-na.ssl-images-amazon.com/images/I/41Onrb4HqxL._SY355_.jpg,B0092JSGXI,4.1,Panda Portable Compact Cloths Dryer Apartment Size 110v stainless Steel Drum See Through Window8.8lbs Capacity/2.65 cu.ft,https://www.amazon.com/Panda-Portable-Apartment-stainless-Window8-8lbs/dp/B0092JSGXI/ref=sr_1_5?ie=UTF8&qid=1496322362&sr=8-5&keywords=dryer,dryer_Panda_B0092JSGXI,$249.99,2017-05-30 00:00:00,5.0,"I received this dryer just a few days ago. It was packaged well, with enough Styrofoam to protect it from standard shipping abuse. It was not difficult to set up, though it was a little time consuming. Overall, it took me about 20 minutes to unpack and install everything. It comes with extensions for the exhaust. It is also heavier than it looks, (which is not a bad thing) having a large amount of metal in it. I did my first two loads of laundry with it. 3.75 cubic feet doesn't sound like a lot of space, but it is more than it sounds like. Where I live, the coin op laundry uses the so called ""water efficient"" washing machines that only use 1/3 to 1/2 the water per load, but to get things cleaned, you have to either wash them 2 to 3 times or wash your clothes in very small amounts (""water efficient washing machines"" is an oxymoron.) With that said, this dryer fits a little more than a single load from those washing machines which is about 1/2 to 1/3 less than the accompanying dryers in the coin op. Based on the cost of electricity vs. the cost of the coin op, this will cost less to operate than using the coin op dryers. I also have a cat that is currently shedding a lot. This dryer did a better job of removing the cat hair from my clothes than the coin op dryers (probably because the drying cycle takes longer, allowing more time for the dryer to remove the hair.) The high heat setting on this dryer is temperature that is between the low and medium heat settings of a standard dryer, so it does take more time to dry things. That and smaller capacity are the only down sides I have found. However, for use in an apartment without washer/dryer hookups and a dedicated space for them, that is minor trade-off for the smaller foot print. It is also surprisingly quiet, so I could easily start a load drying and go to bed without being disturbed by it. Overall, this is a really nice appliance to have. I wish I had bought one much earlier. My cat was even scared by it's operation. He did his careful examination form a distance, then got closer and now he's sleeping on top while it runs. I think the minor vibrations are relaxing to him. Cats are both curious and humorous.",A truly convenient appliance to have.,https://www.amazon.com/Panda-Portable-Apartment-stainless-Window8-8lbs/product-reviews/B0092JSGXI/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Techno Wizard,dryer_Panda_B0092JSGXI_Techno Wizard_413_2194, , ,AM, 
 ,Panda,dryer,"Size:Panda 8.8lbs Capacity/2.65 Cu.ft
This compact dryer with 8.8lbs cloth capacity/ 2.65 cu.ft makes it easy to quickly dry clothes, sheets, table linens, and more, without taking up a lot of room--Perfect for apartments or other small living spaces. It perfectly coordinate with any Panda washers, and any other compact washing machines. 110Voltage can be plugged anywhere. key Features: Brand: Panda Model: PAN40SF (Apartment Size) 120V / 60H White 8.8lbs capacity /2.65cu.ft. Power Source: 110V - 120V / 50HZ - 60HZ Rated Input: 1400W / 800W Stainless steel tub 4 dryer temperature selections Wall mounting bracket included Removable lint filter included Unit Dimensions (W * D * H): 23.62"" x 17.12"" x 27.56"" Master Carton Dimensions (W * D * H): 25.60"" x 18.11"" x 29.33"" Unit Weight: 44lbs Master Carton Weight: 48.4lb 1 year manufacture warranty",https://images-na.ssl-images-amazon.com/images/I/41Onrb4HqxL._SY355_.jpg,B0092JSGXI,4.1,Panda Portable Compact Cloths Dryer Apartment Size 110v stainless Steel Drum See Through Window8.8lbs Capacity/2.65 cu.ft,https://www.amazon.com/Panda-Portable-Apartment-stainless-Window8-8lbs/dp/B0092JSGXI/ref=sr_1_5?ie=UTF8&qid=1496322362&sr=8-5&keywords=dryer,dryer_Panda_B0092JSGXI,$249.99,2017-05-29 00:00:00,5.0,Lint accumulates quickly but overall for a small portable washer very good and dries effectively in a reasonable amount of time,... quickly but overall for a small portable washer very good and dries effectively in a reasonable amount of,https://www.amazon.com/Panda-Portable-Apartment-stainless-Window8-8lbs/product-reviews/B0092JSGXI/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Avi Goldstein,dryer_Panda_B0092JSGXI_Avi Goldstein_21_127, , ,AM, 
 ,Panda,dryer,"Size:Panda 8.8lbs Capacity/2.65 Cu.ft
This compact dryer with 8.8lbs cloth capacity/ 2.65 cu.ft makes it easy to quickly dry clothes, sheets, table linens, and more, without taking up a lot of room--Perfect for apartments or other small living spaces. It perfectly coordinate with any Panda washers, and any other compact washing machines. 110Voltage can be plugged anywhere. key Features: Brand: Panda Model: PAN40SF (Apartment Size) 120V / 60H White 8.8lbs capacity /2.65cu.ft. Power Source: 110V - 120V / 50HZ - 60HZ Rated Input: 1400W / 800W Stainless steel tub 4 dryer temperature selections Wall mounting bracket included Removable lint filter included Unit Dimensions (W * D * H): 23.62"" x 17.12"" x 27.56"" Master Carton Dimensions (W * D * H): 25.60"" x 18.11"" x 29.33"" Unit Weight: 44lbs Master Carton Weight: 48.4lb 1 year manufacture warranty",https://images-na.ssl-images-amazon.com/images/I/41Onrb4HqxL._SY355_.jpg,B0092JSGXI,4.1,Panda Portable Compact Cloths Dryer Apartment Size 110v stainless Steel Drum See Through Window8.8lbs Capacity/2.65 cu.ft,https://www.amazon.com/Panda-Portable-Apartment-stainless-Window8-8lbs/dp/B0092JSGXI/ref=sr_1_5?ie=UTF8&qid=1496322362&sr=8-5&keywords=dryer,dryer_Panda_B0092JSGXI,$249.99,2017-05-25 00:00:00,5.0,"great buy, better than I expected - love it",Five Stars,https://www.amazon.com/Panda-Portable-Apartment-stainless-Window8-8lbs/product-reviews/B0092JSGXI/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Rachel V.,dryer_Panda_B0092JSGXI_Rachel V._9_43, , ,AM, 
 ,Panda,dryer,"Size:Panda 8.8lbs Capacity/2.65 Cu.ft
This compact dryer with 8.8lbs cloth capacity/ 2.65 cu.ft makes it easy to quickly dry clothes, sheets, table linens, and more, without taking up a lot of room--Perfect for apartments or other small living spaces. It perfectly coordinate with any Panda washers, and any other compact washing machines. 110Voltage can be plugged anywhere. key Features: Brand: Panda Model: PAN40SF (Apartment Size) 120V / 60H White 8.8lbs capacity /2.65cu.ft. Power Source: 110V - 120V / 50HZ - 60HZ Rated Input: 1400W / 800W Stainless steel tub 4 dryer temperature selections Wall mounting bracket included Removable lint filter included Unit Dimensions (W * D * H): 23.62"" x 17.12"" x 27.56"" Master Carton Dimensions (W * D * H): 25.60"" x 18.11"" x 29.33"" Unit Weight: 44lbs Master Carton Weight: 48.4lb 1 year manufacture warranty",https://images-na.ssl-images-amazon.com/images/I/41Onrb4HqxL._SY355_.jpg,B0092JSGXI,4.1,Panda Portable Compact Cloths Dryer Apartment Size 110v stainless Steel Drum See Through Window8.8lbs Capacity/2.65 cu.ft,https://www.amazon.com/Panda-Portable-Apartment-stainless-Window8-8lbs/dp/B0092JSGXI/ref=sr_1_5?ie=UTF8&qid=1496322362&sr=8-5&keywords=dryer,dryer_Panda_B0092JSGXI,$249.99,2017-05-20 00:00:00,1.0,"Don't waste your money, and save yourself a huge headache! There is no lint catcher which causes the lint to build up inside the dryer. I have had this dryer for under a year and have tried so many ways to rectify this problem without success, and now the dryer has died.",DO NOT BUY!,https://www.amazon.com/Panda-Portable-Apartment-stainless-Window8-8lbs/product-reviews/B0092JSGXI/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Verne,dryer_Panda_B0092JSGXI_Verne_52_271, , ,AM, 
 ,Panda,dryer,"Size:Panda 8.8lbs Capacity/2.65 Cu.ft
This compact dryer with 8.8lbs cloth capacity/ 2.65 cu.ft makes it easy to quickly dry clothes, sheets, table linens, and more, without taking up a lot of room--Perfect for apartments or other small living spaces. It perfectly coordinate with any Panda washers, and any other compact washing machines. 110Voltage can be plugged anywhere. key Features: Brand: Panda Model: PAN40SF (Apartment Size) 120V / 60H White 8.8lbs capacity /2.65cu.ft. Power Source: 110V - 120V / 50HZ - 60HZ Rated Input: 1400W / 800W Stainless steel tub 4 dryer temperature selections Wall mounting bracket included Removable lint filter included Unit Dimensions (W * D * H): 23.62"" x 17.12"" x 27.56"" Master Carton Dimensions (W * D * H): 25.60"" x 18.11"" x 29.33"" Unit Weight: 44lbs Master Carton Weight: 48.4lb 1 year manufacture warranty",https://images-na.ssl-images-amazon.com/images/I/41Onrb4HqxL._SY355_.jpg,B0092JSGXI,4.1,Panda Portable Compact Cloths Dryer Apartment Size 110v stainless Steel Drum See Through Window8.8lbs Capacity/2.65 cu.ft,https://www.amazon.com/Panda-Portable-Apartment-stainless-Window8-8lbs/dp/B0092JSGXI/ref=sr_1_5?ie=UTF8&qid=1496322362&sr=8-5&keywords=dryer,dryer_Panda_B0092JSGXI,$249.99,2017-05-08 00:00:00,4.0,"It works pretty good, I wish I'd gotten the bigger one though. The filter thing has to be vacuumed often, it would've been nice iif it had come with an extra one.",Pretty good,https://www.amazon.com/Panda-Portable-Apartment-stainless-Window8-8lbs/product-reviews/B0092JSGXI/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Brittany,dryer_Panda_B0092JSGXI_Brittany_32_162, , ,AM, 
 ,Panda,dryer,"Size:Panda 8.8lbs Capacity/2.65 Cu.ft
This compact dryer with 8.8lbs cloth capacity/ 2.65 cu.ft makes it easy to quickly dry clothes, sheets, table linens, and more, without taking up a lot of room--Perfect for apartments or other small living spaces. It perfectly coordinate with any Panda washers, and any other compact washing machines. 110Voltage can be plugged anywhere. key Features: Brand: Panda Model: PAN40SF (Apartment Size) 120V / 60H White 8.8lbs capacity /2.65cu.ft. Power Source: 110V - 120V / 50HZ - 60HZ Rated Input: 1400W / 800W Stainless steel tub 4 dryer temperature selections Wall mounting bracket included Removable lint filter included Unit Dimensions (W * D * H): 23.62"" x 17.12"" x 27.56"" Master Carton Dimensions (W * D * H): 25.60"" x 18.11"" x 29.33"" Unit Weight: 44lbs Master Carton Weight: 48.4lb 1 year manufacture warranty",https://images-na.ssl-images-amazon.com/images/I/41Onrb4HqxL._SY355_.jpg,B0092JSGXI,4.1,Panda Portable Compact Cloths Dryer Apartment Size 110v stainless Steel Drum See Through Window8.8lbs Capacity/2.65 cu.ft,https://www.amazon.com/Panda-Portable-Apartment-stainless-Window8-8lbs/dp/B0092JSGXI/ref=sr_1_5?ie=UTF8&qid=1496322362&sr=8-5&keywords=dryer,dryer_Panda_B0092JSGXI,$249.99,2017-05-04 00:00:00,5.0,"We bought this compact dryer when mother-in-law became frail and needed 24 hour care. She used to hang up her clothes either outside or in her basement. This became impossible as the aides had to change her sheets and cloth bed pads daily; additionally, it was used for daily bath towels, and clothes. Through all of this it has lasted a little over 3 years. We just re-order it.

What ultimately happened is the ball-bearing broke. When my husband took the back of the dryer off there were little steel balls just loose in the back.

All in all, considering the heavy use this dryer has endured, it is a bargain and highly recommended for people who do not have space for a full size dryer.","Small, but mighty!!",https://www.amazon.com/Panda-Portable-Apartment-stainless-Window8-8lbs/product-reviews/B0092JSGXI/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Kathryn A. Brady,dryer_Panda_B0092JSGXI_Kathryn A. Brady_124_691, , ,AM, 
 ,Panda,dryer,"Size:Panda 8.8lbs Capacity/2.65 Cu.ft
This compact dryer with 8.8lbs cloth capacity/ 2.65 cu.ft makes it easy to quickly dry clothes, sheets, table linens, and more, without taking up a lot of room--Perfect for apartments or other small living spaces. It perfectly coordinate with any Panda washers, and any other compact washing machines. 110Voltage can be plugged anywhere. key Features: Brand: Panda Model: PAN40SF (Apartment Size) 120V / 60H White 8.8lbs capacity /2.65cu.ft. Power Source: 110V - 120V / 50HZ - 60HZ Rated Input: 1400W / 800W Stainless steel tub 4 dryer temperature selections Wall mounting bracket included Removable lint filter included Unit Dimensions (W * D * H): 23.62"" x 17.12"" x 27.56"" Master Carton Dimensions (W * D * H): 25.60"" x 18.11"" x 29.33"" Unit Weight: 44lbs Master Carton Weight: 48.4lb 1 year manufacture warranty",https://images-na.ssl-images-amazon.com/images/I/41Onrb4HqxL._SY355_.jpg,B0092JSGXI,4.1,Panda Portable Compact Cloths Dryer Apartment Size 110v stainless Steel Drum See Through Window8.8lbs Capacity/2.65 cu.ft,https://www.amazon.com/Panda-Portable-Apartment-stainless-Window8-8lbs/dp/B0092JSGXI/ref=sr_1_5?ie=UTF8&qid=1496322362&sr=8-5&keywords=dryer,dryer_Panda_B0092JSGXI,$249.99,2017-05-03 00:00:00,5.0,Its much bigger than what I expected and goes well with my 2.1cu washer! Came a day early and was double packed really well.,Powerful,https://www.amazon.com/Panda-Portable-Apartment-stainless-Window8-8lbs/product-reviews/B0092JSGXI/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Tiara W.,dryer_Panda_B0092JSGXI_Tiara W._24_124, , ,AM, 
 ,Panda,dryer,"Size:Panda 8.8lbs Capacity/2.65 Cu.ft
This compact dryer with 8.8lbs cloth capacity/ 2.65 cu.ft makes it easy to quickly dry clothes, sheets, table linens, and more, without taking up a lot of room--Perfect for apartments or other small living spaces. It perfectly coordinate with any Panda washers, and any other compact washing machines. 110Voltage can be plugged anywhere. key Features: Brand: Panda Model: PAN40SF (Apartment Size) 120V / 60H White 8.8lbs capacity /2.65cu.ft. Power Source: 110V - 120V / 50HZ - 60HZ Rated Input: 1400W / 800W Stainless steel tub 4 dryer temperature selections Wall mounting bracket included Removable lint filter included Unit Dimensions (W * D * H): 23.62"" x 17.12"" x 27.56"" Master Carton Dimensions (W * D * H): 25.60"" x 18.11"" x 29.33"" Unit Weight: 44lbs Master Carton Weight: 48.4lb 1 year manufacture warranty",https://images-na.ssl-images-amazon.com/images/I/41Onrb4HqxL._SY355_.jpg,B0092JSGXI,4.1,Panda Portable Compact Cloths Dryer Apartment Size 110v stainless Steel Drum See Through Window8.8lbs Capacity/2.65 cu.ft,https://www.amazon.com/Panda-Portable-Apartment-stainless-Window8-8lbs/dp/B0092JSGXI/ref=sr_1_5?ie=UTF8&qid=1496322362&sr=8-5&keywords=dryer,dryer_Panda_B0092JSGXI,$249.99,2017-05-02 00:00:00,5.0,Able to dry loads quickly. Very nice dryer,Very nice,https://www.amazon.com/Panda-Portable-Apartment-stainless-Window8-8lbs/product-reviews/B0092JSGXI/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,judy bollinger,dryer_Panda_B0092JSGXI_judy bollinger_8_42, , ,AM, 
 ,Panda,dryer,"Size:Panda 8.8lbs Capacity/2.65 Cu.ft
This compact dryer with 8.8lbs cloth capacity/ 2.65 cu.ft makes it easy to quickly dry clothes, sheets, table linens, and more, without taking up a lot of room--Perfect for apartments or other small living spaces. It perfectly coordinate with any Panda washers, and any other compact washing machines. 110Voltage can be plugged anywhere. key Features: Brand: Panda Model: PAN40SF (Apartment Size) 120V / 60H White 8.8lbs capacity /2.65cu.ft. Power Source: 110V - 120V / 50HZ - 60HZ Rated Input: 1400W / 800W Stainless steel tub 4 dryer temperature selections Wall mounting bracket included Removable lint filter included Unit Dimensions (W * D * H): 23.62"" x 17.12"" x 27.56"" Master Carton Dimensions (W * D * H): 25.60"" x 18.11"" x 29.33"" Unit Weight: 44lbs Master Carton Weight: 48.4lb 1 year manufacture warranty",https://images-na.ssl-images-amazon.com/images/I/41Onrb4HqxL._SY355_.jpg,B0092JSGXI,4.1,Panda Portable Compact Cloths Dryer Apartment Size 110v stainless Steel Drum See Through Window8.8lbs Capacity/2.65 cu.ft,https://www.amazon.com/Panda-Portable-Apartment-stainless-Window8-8lbs/dp/B0092JSGXI/ref=sr_1_5?ie=UTF8&qid=1496322362&sr=8-5&keywords=dryer,dryer_Panda_B0092JSGXI,$249.99,2017-04-30 00:00:00,1.0,Horrible,Worst thing ever,https://www.amazon.com/Panda-Portable-Apartment-stainless-Window8-8lbs/product-reviews/B0092JSGXI/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,sharavia dunn,dryer_Panda_B0092JSGXI_sharavia dunn_1_8, , ,AM, 
