driver,pBrand,pCategory,pDescr,pImgSrc,pModel,pTitle,pURL,pid,price,rDate,rRating,rText,rTitle,rURL,rUser,sentiConfi,sentiment,siteCode,trigger
 ,Lasko,Heater,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1495692055&sr=8-4&keywords=Heater,Heater_Lasko_B005M03ER4,#N/A,2017-05-21 00:00:00,1.0,Heater broke down within four months . Very sad with the purchase and I had to spent a night without heater .,Very sad with the purchase and I had to spent a ...,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Carlos Omar Gomez, , ,AM, 
 ,Lasko,Heater,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1495692055&sr=8-4&keywords=Heater,Heater_Lasko_B005M03ER4,#N/A,2017-05-20 00:00:00,5.0,"This little heater really puts out some heat! I use it in our living room on chilly mornings. The oscillating feature is really nice. I like being able to just heat up the room I am in instead of raising the thermostat and heating the entire house when it is only me at home. I have nothing bad to say about this heater. If anything goes wrong with it, I will for sure be buying the exact item again.",Excellent little heater!,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Sherron C., , ,AM, 
 ,Lasko,Heater,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1495692055&sr=8-4&keywords=Heater,Heater_Lasko_B005M03ER4,#N/A,2017-05-19 00:00:00,5.0,Life-saver.,Five Stars,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Paige, , ,AM, 
 ,Lasko,Heater,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1495692055&sr=8-4&keywords=Heater,Heater_Lasko_B005M03ER4,#N/A,2017-05-17 00:00:00,5.0,"Bought this when my Central Heat and air went out, I used it to keep my infants room warm during the cold nights. His room is approximately 15x10 and on low setting his room was easily 70-75 degrees, while the outside was 25-30 degrees. It's kid friendly, no worries about any burn. I recommend this product to everyone.",Great Heater,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Andrew W., , ,AM, 
 ,Lasko,Heater,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1495692055&sr=8-4&keywords=Heater,Heater_Lasko_B005M03ER4,#N/A,2017-05-16 00:00:00,5.0,I use this thing everyday! People come into my office complaining cuz it's too hot but I love it!,People come into my office complaining cuz it's too hot but I love it!,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Amazon Customer, , ,AM, 
 ,Lasko,Heater,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1495692055&sr=8-4&keywords=Heater,Heater_Lasko_B005M03ER4,#N/A,2017-05-15 00:00:00,5.0,On time. Worked great all winter. Worth every penny.,Good Heater,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Cas K, , ,AM, 
 ,Lasko,Heater,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1495692055&sr=8-4&keywords=Heater,Heater_Lasko_B005M03ER4,#N/A,2017-05-15 00:00:00,5.0,"I use this at work. It is good for all seasons since it has a fan option even though its a heater. Before I took it to work, I use to use it in my master bedroom and it kept my room warm.",It is good for all seasons since it has a fan option ...,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Amazon Customer, , ,AM, 
 ,Lasko,Heater,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1495692055&sr=8-4&keywords=Heater,Heater_Lasko_B005M03ER4,#N/A,2017-05-14 00:00:00,5.0,Perfectly acceptable heater. I use it to heat my office for a little extra warmth. The noise is minimal.,Perfectly acceptable heater. I use it to heat my ...,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Dominique B, , ,AM, 
 ,Lasko,Heater,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1495692055&sr=8-4&keywords=Heater,Heater_Lasko_B005M03ER4,#N/A,2017-05-12 00:00:00,5.0,Very satisfied with this heater. It does exactly as advertised.,Happy,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Jojo, , ,AM, 
 ,Lasko,Heater,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1495692055&sr=8-4&keywords=Heater,Heater_Lasko_B005M03ER4,#N/A,2017-05-12 00:00:00,5.0,good for small spaces to cut the chill,"bathroom buddy, just keep it away from moisture!",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,susan denault, , ,AM, 
 ,Lasko,Heater,"Size:8.5″ L x 7.25″ W x 23″ H
Enjoy effective heating in any room of the home with Lasko's #751320 ceramic tower heater. Its elongated ceramic heating element, penetrating air velocity, and widespread oscillation combine to provide warmth throughout the room. The unit's small footprint ensures effective, consistent heating without getting in the way, while its convenient carrying handle makes it simple to transport from room to room yet it offers 1500 wats of heating power.",https://images-na.ssl-images-amazon.com/images/I/514gevrgNOL._SY355_.jpg,B000TTSXNI,Lasko 751320 Ceramic Tower Heater with Remote Control,https://www.amazon.com/Lasko-751320-Ceramic-Heater-Control/dp/B000TTSXNI/ref=sr_1_5?ie=UTF8&qid=1495692055&sr=8-5&keywords=Heater,Heater_Lasko_B000TTSXNI,#N/A,2017-05-23 00:00:00,5.0,Saved me this past winter.,Five Stars,https://www.amazon.com/Lasko-751320-Ceramic-Heater-Control/product-reviews/B000TTSXNI/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Alice(ABM), , ,AM, 
 ,Lasko,Heater,"Size:8.5″ L x 7.25″ W x 23″ H
Enjoy effective heating in any room of the home with Lasko's #751320 ceramic tower heater. Its elongated ceramic heating element, penetrating air velocity, and widespread oscillation combine to provide warmth throughout the room. The unit's small footprint ensures effective, consistent heating without getting in the way, while its convenient carrying handle makes it simple to transport from room to room yet it offers 1500 wats of heating power.",https://images-na.ssl-images-amazon.com/images/I/514gevrgNOL._SY355_.jpg,B000TTSXNI,Lasko 751320 Ceramic Tower Heater with Remote Control,https://www.amazon.com/Lasko-751320-Ceramic-Heater-Control/dp/B000TTSXNI/ref=sr_1_5?ie=UTF8&qid=1495692055&sr=8-5&keywords=Heater,Heater_Lasko_B000TTSXNI,#N/A,2017-05-23 00:00:00,4.0,Very good space heater,Great purchase,https://www.amazon.com/Lasko-751320-Ceramic-Heater-Control/product-reviews/B000TTSXNI/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Erich Williams, , ,AM, 
